Year,Month,Day,Hour,Minu,temp_outside_C,rain,WS_ms,WD,IUV,Solar_Wm2
2024,11,21,13,45,15.0000,0.2,4,175,3.7,383
2024,11,21,14,00,15.5556,0.2,0,249,4.6,497
2024,11,21,14,15,15.5556,0.2,6,231,5.8,675
2024,11,21,14,30,16.1111,0.2,0,247,4,506
2024,11,21,14,45,16.1111,0.2,3,190,3,401
2024,11,21,15,00,16.6667,0.2,0,129,2.6,353
2024,11,21,15,15,17.2222,0.2,0,199,2.4,360
2024,11,21,15,31,16.6667,0.2,0,185,1.4,229
2024,11,21,15,45,16.6667,0.2,0,168,1.5,241
2024,11,21,16,00,16.6667,0.2,0,122,0.5,81
2024,11,21,16,16,14.4444,0.2,0,111,0,39
2024,11,21,16,30,13.8889,0.2,0,318,0,23
2024,11,21,16,45,12.2222,0.2,6,228,0,19
2024,11,21,17,00,11.6667,0.2,2,218,0,19
2024,11,21,17,15,11.1111,0.2,8,169,0,14
2024,11,21,17,30,11.1111,0.2,0,175,0,26
2024,11,21,17,46,11.1111,0.2,0,202,0,42
2024,11,21,18,00,11.1111,0.2,0,129,0,32
2024,11,21,18,15,10.0000,0.2,0,312,0,19
2024,11,21,18,31,10.0000,0.2,0,340,0,12
2024,11,21,18,45,10.0000,0.2,0,349,0,0
2024,11,21,19,00,10.0000,0.2,0,348,0,0
2024,11,21,19,15,10.0000,0.2,0,349,0,0
2024,11,21,19,30,10.0000,0.2,0,351,0,0
2024,11,21,19,45,10.0000,0.2,0,69,0,0
2024,11,21,20,00,10.5556,0.2,0,70,0,0
2024,11,21,20,15,10.5556,0.2,0,70,0,0
2024,11,21,20,31,10.5556,0.2,0,70,0,0
2024,11,21,20,45,10.5556,0.2,0,72,0,0
2024,11,21,21,15,10.5556,0.2,0,73,0,0
2024,11,21,21,15,10.5556,0.2,0,73,0,0
2024,11,21,21,30,10.5556,0.2,0,71,0,0
2024,11,21,21,45,10.5556,0.2,0,70,0,0
2024,11,21,22,01,10.0000,0.2,0,70,0,0
2024,11,21,22,15,10.0000,0.2,0,70,0,0
2024,11,21,22,30,10.0000,0.4,0,70,0,0
2024,11,21,22,45,10.0000,0.4,0,70,0,0
2024,11,21,23,00,10.0000,0.4,0,70,0,0
2024,11,21,23,15,10.0000,0.4,0,70,0,0
2024,11,21,23,30,9.44444,0.4,0,70,0,0
2024,11,21,23,45,9.44444,0.4,0,72,0,0
2024,11,22,00,00,10.0000,0,0,72,0,0
2024,11,22,00,15,9.44444,0,0,72,0,0
2024,11,22,00,31,9.44444,0,0,72,0,0
2024,11,22,00,45,9.44444,0,0,72,0,0
2024,11,22,01,15,9.44444,0,0,72,0,0
2024,11,22,01,15,9.44444,0,0,72,0,0
2024,11,22,01,30,9.44444,0,0,72,0,0
2024,11,22,01,45,9.44444,0,0,72,0,0
2024,11,22,02,00,9.44444,0,0,72,0,0
2024,11,22,02,15,9.44444,0,0,72,0,0
2024,11,22,02,30,9.44444,0,0,72,0,0
2024,11,22,02,46,9.44444,0,0,72,0,0
2024,11,22,03,00,9.44444,0,0,72,0,0
2024,11,22,03,15,9.44444,0,0,70,0,0
2024,11,22,03,30,9.44444,0,0,70,0,0
2024,11,22,03,45,9.44444,0,0,70,0,0
2024,11,22,04,00,9.44444,0,0,70,0,0
2024,11,22,04,15,9.44444,0,0,70,0,0
2024,11,22,04,45,8.88889,0,0,70,0,0
2024,11,22,05,01,8.88889,0,0,70,0,0
2024,11,22,05,15,8.88889,0,0,70,0,0
2024,11,22,05,30,8.88889,0,0,70,0,0
2024,11,22,05,46,9.44444,0,0,69,0,0
2024,11,22,06,00,8.88889,0,0,69,0,5
2024,11,22,06,15,8.88889,0,0,69,0,19
2024,11,22,06,30,9.44444,0,0,69,0,37
2024,11,22,06,45,9.44444,0,0,68,0,54
2024,11,22,07,00,9.44444,0,0,68,0,58
2024,11,22,07,16,9.44444,0,0,65,0,90
2024,11,22,07,30,9.44444,0,0,59,0,113
2024,11,22,07,46,10.0000,0,0,303,0.7,176
2024,11,22,08,00,10.0000,0,0,304,1,213
2024,11,22,08,15,10.5556,0,0,296,1,192
2024,11,22,08,30,11.1111,0,0,287,1.2,202
2024,11,22,08,45,11.1111,0,0,289,1.5,250
2024,11,22,09,00,11.6667,0,0,268,2,272
2024,11,22,09,15,12.2222,0,0,214,3.1,408
2024,11,22,09,30,12.2222,0,0,309,3.4,577
2024,11,22,09,46,12.7778,0,0,277,3.6,388
2024,11,22,10,00,12.7778,0,0,300,5.5,740
2024,11,22,10,30,13.8889,0,0,175,6.8,763
2024,11,22,10,30,13.8889,0,0,175,6.8,763
2024,11,22,10,45,13.8889,0,0,237,3.4,262
2024,11,22,11,00,14.4444,0,0,267,2.9,229
2024,11,22,11,15,13.8889,0,0,303,2.7,207
2024,11,22,11,30,13.8889,0,0,75,3.6,292
2024,11,22,11,45,13.8889,0,0,112,8.3,427
2024,11,22,12,00,14.4444,0,2,122,12.5,911
2024,11,22,12,15,15.5556,0,3,135,10.2,823
2024,11,22,12,30,16.1111,0,2,81,9.7,775
2024,11,22,12,45,17.2222,0,7,74,9.6,831
2024,11,22,13,00,16.1111,0,2,94,10.4,872
2024,11,22,13,15,16.1111,0,4,104,8.4,680
2024,11,22,13,31,17.2222,0,0,129,11.3,925
2024,11,22,13,45,18.3333,0,0,61,9.3,830
2024,11,22,14,00,17.2222,0,0,81,2.5,255
2024,11,22,14,16,15.5556,0,0,39,2.4,243
2024,11,22,14,30,14.4444,0,5,68,2.4,267
2024,11,22,14,45,15.0000,0,10,52,2.3,271
2024,11,22,15,00,15.0000,0,3,70,2.1,269
2024,11,22,15,15,15.5556,0,9,56,2.3,309
2024,11,22,15,31,15.0000,0,2,57,1.6,223
2024,11,22,15,45,15.0000,0,2,97,0.9,134
2024,11,22,16,15,15.0000,0,0,213,0,76
2024,11,22,16,30,14.4444,0,0,260,0,91
2024,11,22,16,45,12.7778,0,0,285,0,107
2024,11,22,17,00,12.7778,0,0,235,0,111
2024,11,22,17,15,13.3333,0,11,100,0,116
2024,11,22,17,31,13.3333,0,3,104,0,98
2024,11,22,17,45,13.8889,0,0,101,0,84
2024,11,22,18,00,13.3333,0,0,240,0,77
2024,11,22,18,15,12.7778,0,1,212,0,47
2024,11,22,18,30,12.7778,0,0,229,0,21
2024,11,22,19,00,12.2222,0,0,347,0,0
2024,11,22,19,00,12.2222,0,0,347,0,0
2024,11,22,19,15,12.2222,0,0,346,0,0
2024,11,22,19,31,12.2222,0,0,345,0,0
2024,11,22,19,45,12.2222,0,0,345,0,0
2024,11,22,20,00,12.2222,0,0,344,0,0
2024,11,22,20,15,12.2222,0,0,344,0,0
2024,11,22,20,30,12.2222,0,0,344,0,0
2024,11,22,20,45,12.2222,0,0,344,0,0
2024,11,22,21,00,11.6667,0,0,344,0,0
2024,11,22,21,15,11.6667,0,0,344,0,0
2024,11,22,21,31,11.6667,0,0,196,0,0
2024,11,22,21,45,11.6667,0,0,199,0,0
2024,11,22,22,15,11.6667,0,0,199,0,0
2024,11,22,22,15,11.6667,0,0,199,0,0
2024,11,22,22,30,11.6667,0,0,267,0,0
2024,11,22,22,45,11.6667,0,0,267,0,0
2024,11,22,23,00,11.6667,0,0,267,0,0
2024,11,22,23,15,11.6667,0,0,267,0,0
2024,11,22,23,30,11.1111,0,0,267,0,0
2024,11,22,23,46,11.1111,0,0,267,0,0
2024,11,23,00,00,11.1111,0,0,267,0,0
2024,11,23,00,15,11.1111,0,0,253,0,0
2024,11,23,00,30,11.1111,0,0,251,0,0
2024,11,23,00,45,11.1111,0,0,254,0,0
2024,11,23,01,01,11.1111,0,0,254,0,0
2024,11,23,01,15,10.5556,0,0,254,0,0
2024,11,23,01,30,10.5556,0,0,254,0,0
2024,11,23,01,45,10.5556,0,0,255,0,0
2024,11,23,02,00,10.0000,0,0,250,0,0
2024,11,23,02,15,10.0000,0,0,197,0,0
2024,11,23,02,30,10.0000,0,0,230,0,0
2024,11,23,02,45,10.0000,0,0,212,0,0
2024,11,23,03,01,10.0000,0,0,213,0,0
2024,11,23,03,15,10.0000,0,0,213,0,0
2024,11,23,03,31,10.0000,0,0,214,0,0
2024,11,23,03,45,10.0000,0,0,253,0,0
2024,11,23,04,00,10.0000,0.2,0,218,0,0
2024,11,23,04,15,10.0000,0.2,0,226,0,0
2024,11,23,04,30,10.0000,0.2,0,226,0,0
2024,11,23,04,45,10.0000,0.2,0,210,0,0
2024,11,23,05,01,10.0000,0.2,0,214,0,0
2024,11,23,05,15,10.0000,0.2,0,216,0,0
2024,11,23,05,45,9.44444,0.2,0,233,0,0
2024,11,23,05,45,9.44444,0.2,0,233,0,0
2024,11,23,06,00,9.44444,0.2,0,235,0,5
2024,11,23,06,15,9.44444,0.2,0,230,0,23
2024,11,23,06,30,9.44444,0.2,0,233,0,58
2024,11,23,06,45,10.0000,0.2,0,220,0,83
2024,11,23,07,00,10.0000,0.2,0,210,0,100
2024,11,23,07,16,10.0000,0.2,0,285,0,90
2024,11,23,07,30,10.0000,0.2,0,268,0.5,113
2024,11,23,08,00,10.5556,0.2,0,218,1.3,302
2024,11,23,08,00,10.5556,0.2,0,218,1.3,302
2024,11,23,08,15,10.5556,0.2,0,299,1.4,230
2024,11,23,08,30,11.1111,0.2,2,232,2,378
2024,11,23,08,45,11.6667,0.2,3,203,3.1,554
2024,11,23,09,00,12.2222,0.2,0,211,2,216
2024,11,23,09,15,12.2222,0.2,0,211,2.6,371
2024,11,23,09,30,13.3333,0.2,1,189,3.9,633
2024,11,23,09,45,13.3333,0.2,0,220,3.9,403
2024,11,23,10,00,12.7778,0.2,0,222,3,320
2024,11,23,10,15,13.8889,0.2,9,212,4.4,860
2024,11,23,10,30,14.4444,0.2,0,185,3.5,309
2024,11,23,10,46,14.4444,0.2,3,197,4.7,432
2024,11,23,11,00,14.4444,0.2,0,223,2.6,206
2024,11,23,11,30,14.4444,0.2,0,229,4.1,357
2024,11,23,11,30,14.4444,0.2,0,229,4.1,357
2024,11,23,11,45,15.0000,0.2,4,210,4.5,367
2024,11,23,12,00,15.0000,0.2,0,297,4.1,313
2024,11,23,12,15,15.0000,0.2,0,316,2.5,183
2024,11,23,12,30,16.1111,0.2,0,223,5,404
2024,11,23,12,46,16.6667,0.2,0,204,5.9,468
2024,11,23,13,00,17.2222,0.2,0,190,11.8,886
2024,11,23,13,15,17.7778,0.2,2,237,3.1,248
2024,11,23,13,30,17.2222,0.2,0,210,2.5,216
2024,11,23,13,45,17.2222,0.2,0,306,5.5,399
2024,11,23,14,00,16.6667,0.2,4,322,8.1,355
2024,11,23,14,15,17.7778,0.2,0,193,3.9,387
2024,11,23,14,30,17.2222,0.2,0,235,2.2,230
2024,11,23,14,46,17.2222,0.2,0,204,2.8,385
2024,11,23,15,00,17.7778,0.2,0,204,2.8,308
2024,11,23,15,15,18.3333,0.2,0,196,5.8,666
2024,11,23,15,30,18.8889,0.2,0,230,2.3,283
2024,11,23,15,45,19.4444,0.2,4,197,3.9,728
2024,11,23,16,00,19.4444,0.2,0,107,2.8,585
2024,11,23,16,15,19.4444,0.2,4,295,2.2,589
2024,11,23,16,30,20.0000,0.2,4,233,0.9,167
2024,11,23,16,45,18.8889,0.2,0,213,0.7,120
2024,11,23,17,00,18.3333,0.2,0,189,0.8,248
2024,11,23,17,16,18.3333,0.2,3,180,0,114
2024,11,23,17,30,17.7778,0.2,0,195,0,72
2024,11,23,17,45,17.2222,0.2,0,114,0,63
2024,11,23,18,01,17.2222,0.2,0,207,0,21
2024,11,23,18,15,17.2222,0.2,0,131,0,0
2024,11,23,18,30,15.0000,0.2,5,93,0,0
2024,11,23,18,46,13.8889,0.2,0,74,0,0
2024,11,23,19,00,13.8889,0.2,0,303,0,0
2024,11,23,19,15,13.3333,0.2,0,293,0,0
2024,11,23,19,31,12.7778,0.2,0,295,0,0
2024,11,23,19,45,12.2222,0.2,0,295,0,0
2024,11,23,20,00,11.6667,0.2,0,292,0,0
2024,11,23,20,15,12.2222,0.2,0,292,0,0
2024,11,23,20,30,11.6667,0.2,0,294,0,0
2024,11,23,20,46,11.6667,0.2,0,294,0,0
2024,11,23,21,00,11.6667,0.2,0,294,0,0
2024,11,23,21,15,11.6667,0.2,0,294,0,0
2024,11,23,21,31,11.6667,0.2,0,294,0,0
2024,11,23,21,45,11.6667,0.2,0,294,0,0
2024,11,23,22,00,11.1111,0.2,0,293,0,0
2024,11,23,22,15,11.6667,0.2,0,294,0,0
2024,11,23,22,30,11.6667,0.2,0,294,0,0
2024,11,23,22,45,11.1111,0.2,0,294,0,0
2024,11,23,23,00,11.6667,0.2,0,294,0,0
2024,11,23,23,15,11.1111,0.2,0,294,0,0
2024,11,23,23,30,11.1111,0.4,0,294,0,0
2024,11,23,23,45,11.1111,0.4,0,288,0,0
2024,11,24,00,15,11.1111,0,0,202,0,0
2024,11,24,00,30,11.1111,0,0,210,0,0
2024,11,24,00,45,11.1111,0,0,211,0,0
2024,11,24,01,01,11.1111,0,0,239,0,0
2024,11,24,01,15,11.1111,0,0,239,0,0
2024,11,24,01,45,11.1111,0,0,239,0,0
2024,11,24,02,00,11.1111,0,0,239,0,0
2024,11,24,02,16,10.5556,0,0,245,0,0
2024,11,24,02,30,10.5556,0,0,243,0,0
2024,11,24,02,45,10.5556,0,0,232,0,0
2024,11,24,03,01,10.5556,0,0,202,0,0
2024,11,24,03,15,10.5556,0,0,210,0,0
2024,11,24,03,30,10.5556,0,0,195,0,0
2024,11,24,03,45,10.5556,0,0,198,0,0
2024,11,24,04,00,10.5556,0,0,205,0,0
2024,11,24,04,15,10.5556,0,0,206,0,0
2024,11,24,04,30,10.5556,0,0,205,0,0
2024,11,24,04,45,10.5556,0,0,204,0,0
2024,11,24,05,01,10.5556,0,0,200,0,0
2024,11,24,05,15,10.5556,0,0,200,0,0
2024,11,24,05,30,10.0000,0,0,202,0,0
2024,11,24,05,45,10.0000,0,0,202,0,0
2024,11,24,06,00,10.0000,0,0,202,0,5
2024,11,24,06,16,10.0000,0,0,202,0,28
2024,11,24,06,30,10.0000,0,0,218,0,39
2024,11,24,06,45,10.0000,0,0,234,0,62
2024,11,24,07,01,10.0000,0,0,253,0,104
2024,11,24,07,15,10.0000,0,0,290,0,148
2024,11,24,07,30,10.0000,0,0,306,0.6,178
2024,11,24,07,45,10.0000,0,0,300,0.7,160
2024,11,24,08,15,10.5556,0,0,306,1.2,183
2024,11,24,08,45,11.1111,0,0,317,1.7,243
2024,11,24,09,00,12.2222,0,0,318,2.1,290
2024,11,24,09,15,12.2222,0,0,318,2.4,302
2024,11,24,09,30,12.2222,0,0,317,4.9,378
2024,11,24,09,46,12.7778,0,0,279,7.3,536
2024,11,24,10,00,13.3333,0,5,296,5.8,888
2024,11,24,10,30,13.8889,0,0,211,4.3,353
2024,11,24,10,30,13.8889,0,0,211,4.3,353
2024,11,24,10,45,14.4444,0,0,205,4.2,362
2024,11,24,11,00,15.0000,0,0,160,5.1,441
2024,11,24,11,16,15.0000,0,0,175,3.6,244
2024,11,24,11,30,15.0000,0,0,147,4.3,313
2024,11,24,11,45,14.4444,0,0,223,4.2,313
2024,11,24,12,01,14.4444,0,0,205,5.9,475
2024,11,24,12,15,15.5556,0,0,175,4.5,323
2024,11,24,12,30,15.5556,0,5,191,4.4,334
2024,11,24,12,45,15.5556,0,0,199,3.2,250
2024,11,24,13,00,15.5556,0,4,324,2.1,156
2024,11,24,13,16,14.4444,0,0,320,1.7,130
2024,11,24,13,30,13.8889,0,0,330,2.4,186
2024,11,24,13,45,13.8889,0,0,330,4,362
2024,11,24,14,00,15.0000,0,0,333,4.9,631
2024,11,24,14,15,15.5556,0,0,335,3.1,290
2024,11,24,14,45,16.6667,0,0,337,3.4,341
2024,11,24,14,45,16.6667,0,0,337,3.4,341
2024,11,24,15,00,17.7778,0,0,214,5.7,424
2024,11,24,15,15,17.7778,0,0,223,4.6,803
2024,11,24,15,31,18.3333,0,0,258,3.6,473
2024,11,24,16,00,17.7778,0,0,312,1.4,195
2024,11,24,16,15,18.3333,0,0,293,1.2,179
2024,11,24,16,30,18.8889,0,0,135,1.3,288
2024,11,24,16,45,18.8889,0,0,144,1.3,387
2024,11,24,17,01,19.4444,0,3,211,1,381
2024,11,24,17,15,18.8889,0,8,199,0.5,109
2024,11,24,17,30,17.2222,0,6,204,0,74
2024,11,24,17,45,16.6667,0,0,191,0,72
2024,11,24,18,00,16.1111,0,0,210,0,51
2024,11,24,18,15,16.1111,0,0,152,0,18
2024,11,24,18,30,16.6667,0,0,109,0,9
2024,11,24,18,45,16.1111,0,0,39,0,0
2024,11,24,19,15,15.5556,0,0,36,0,0
2024,11,24,19,15,15.5556,0,0,36,0,0
2024,11,24,19,30,15.0000,0,0,36,0,0
2024,11,24,19,45,15.0000,0,0,37,0,0
2024,11,24,20,01,14.4444,0,0,37,0,0
2024,11,24,20,15,13.8889,0,0,37,0,0
2024,11,24,20,30,13.8889,0,0,37,0,0
2024,11,24,20,46,13.3333,0,0,37,0,0
2024,11,24,21,00,13.3333,0,0,37,0,0
2024,11,24,21,15,12.7778,0,0,37,0,0
2024,11,24,21,30,12.7778,0,0,36,0,0
2024,11,24,21,45,12.7778,0,0,35,0,0
2024,11,24,22,00,12.2222,0,0,35,0,0
2024,11,24,22,15,12.2222,0,0,36,0,0
2024,11,24,22,30,12.2222,0,0,36,0,0
2024,11,24,22,46,11.6667,0,0,36,0,0
2024,11,24,23,00,11.6667,0,0,36,0,0
2024,11,24,23,31,11.6667,0,0,36,0,0
2024,11,25,00,15,11.1111,0,0,36,0,0
2024,11,25,00,15,11.1111,0,0,36,0,0
2024,11,25,00,30,11.6667,0,0,36,0,0
2024,11,25,00,45,11.6667,0,0,36,0,0
2024,11,25,01,00,11.6667,0,0,36,0,0
2024,11,25,01,15,11.6667,0,0,35,0,0
2024,11,25,01,31,11.6667,0,0,35,0,0
2024,11,25,01,45,11.6667,0,0,35,0,0
2024,11,25,02,00,11.6667,0,0,35,0,0
2024,11,25,02,15,11.6667,0,0,35,0,0
2024,11,25,02,30,11.6667,0,0,37,0,0
2024,11,25,02,45,11.6667,0,0,37,0,0
2024,11,25,03,00,11.1111,0,0,35,0,0
2024,11,25,03,15,11.1111,0,0,58,0,0
2024,11,25,03,30,11.1111,0,0,57,0,0
2024,11,25,03,45,11.1111,0,0,56,0,0
2024,11,25,04,00,11.1111,0,0,58,0,0
2024,11,25,04,16,11.1111,0,0,87,0,0
2024,11,25,04,30,11.1111,0,0,87,0,0
2024,11,25,04,45,11.1111,0,0,87,0,0
2024,11,25,05,01,11.1111,0,0,86,0,0
2024,11,25,05,15,11.1111,0,0,86,0,0
2024,11,25,05,30,11.1111,0,0,86,0,0
2024,11,25,05,46,11.1111,0,0,86,0,0
2024,11,25,06,00,11.1111,0,0,86,0,7
2024,11,25,06,30,11.1111,0,0,85,0,40
2024,11,25,06,30,11.1111,0,0,85,0,40
2024,11,25,06,45,11.1111,0,0,85,0,151
2024,11,25,07,00,12.2222,0,0,85,0,188
2024,11,25,07,15,13.3333,0.2,0,85,0.5,262
2024,11,25,07,30,12.7778,0.2,0,201,0.7,223
2024,11,25,07,45,12.7778,0.2,0,206,1,241
2024,11,25,08,00,12.7778,0.2,0,224,1.4,455
2024,11,25,08,15,13.3333,0.2,0,210,1.7,443
2024,11,25,08,30,13.3333,0.2,2,293,2.6,571
2024,11,25,08,45,13.3333,0.2,0,285,2.9,621
2024,11,25,09,15,15.0000,0.2,0,204,4.2,664
2024,11,25,09,15,15.0000,0.2,0,204,4.2,664
2024,11,25,10,01,15.5556,0.2,1,199,6.5,765
2024,11,25,11,00,17.2222,0.2,0,231,9,805
2024,11,25,11,15,18.3333,0.2,2,138,9.7,828
2024,11,25,12,15,20.0000,0.2,9,246,10.9,856
2024,11,25,13,15,21.1111,0.2,7,226,7,884
2024,11,25,16,01,22.7778,2.2,0,112,1.4,158
2024,11,25,17,45,20.5556,2.2,1,122,0,32
2024,11,25,17,45,20.5556,2.2,1,122,0,32
2024,11,25,18,15,20.5556,2.2,0,163,0,76
2024,11,25,18,30,20.5556,2.2,0,139,0,12
2024,11,25,18,45,20.0000,2.2,0,133,0,5
2024,11,25,19,00,19.4444,2.2,0,163,0,0
2024,11,25,19,15,19.4444,2.2,0,106,0,0
2024,11,25,19,31,18.8889,2.2,0,218,0,0
2024,11,25,19,45,18.3333,2.2,0,339,0,0
2024,11,25,20,00,17.7778,2.2,0,220,0,0
2024,11,25,20,30,17.2222,2.2,0,222,0,0
2024,11,25,20,46,16.6667,2.2,0,222,0,0
2024,11,25,21,00,16.1111,2.2,0,222,0,0
2024,11,25,21,15,16.1111,2.2,0,220,0,0
2024,11,25,21,30,15.5556,2.2,0,220,0,0
2024,11,25,21,45,15.5556,2.2,0,222,0,0
2024,11,25,22,00,15.5556,2.2,0,221,0,0
2024,11,25,22,15,15.0000,2.2,0,218,0,0
2024,11,25,22,30,15.0000,2.2,0,334,0,0
2024,11,25,22,45,15.0000,2.2,0,334,0,0
2024,11,25,23,00,14.4444,2.2,0,334,0,0
2024,11,25,23,15,14.4444,2.2,0,335,0,0
2024,11,25,23,30,13.8889,2.2,0,335,0,0
2024,11,25,23,45,13.8889,2.2,0,16,0,0
2024,11,26,00,00,13.8889,0,0,15,0,0
2024,11,26,00,15,13.3333,0,0,15,0,0
2024,11,26,00,30,13.3333,0,0,15,0,0
2024,11,26,00,45,13.3333,0,0,103,0,0
2024,11,26,01,00,13.3333,0,0,103,0,0
2024,11,26,01,15,12.7778,0,0,101,0,0
2024,11,26,01,31,12.7778,0,0,101,0,0
2024,11,26,01,45,12.7778,0,0,101,0,0
2024,11,26,02,00,12.7778,0,0,191,0,0
2024,11,26,02,16,12.7778,0,0,210,0,0
2024,11,26,02,30,12.7778,0,0,239,0,0
2024,11,26,02,45,12.7778,0,0,240,0,0
2024,11,26,03,01,12.2222,0,0,241,0,0
2024,11,26,03,15,12.2222,0,0,241,0,0
2024,11,26,03,30,12.2222,0,0,241,0,0
2024,11,26,03,45,12.2222,0,0,241,0,0
2024,11,26,04,00,12.2222,0,0,241,0,0
2024,11,26,04,16,12.2222,0,0,241,0,0
2024,11,26,04,30,12.2222,0,0,241,0,0
2024,11,26,04,45,12.2222,0,0,241,0,0
2024,11,26,05,00,12.2222,0,0,241,0,0
2024,11,26,05,15,12.2222,0,0,241,0,0
2024,11,26,05,30,12.2222,0,0,241,0,0
2024,11,26,05,46,12.2222,0,0,241,0,0
2024,11,26,06,00,12.2222,0,0,241,0,9
2024,11,26,06,15,12.2222,0,0,241,0,26
2024,11,26,06,30,12.2222,0,0,241,0,42
2024,11,26,06,45,12.2222,0,0,241,0,60
2024,11,26,07,00,12.2222,0,0,241,0,65
2024,11,26,07,15,12.2222,0,0,241,0,62
2024,11,26,07,30,12.7778,0,0,285,0,98
2024,11,26,07,45,12.7778,0,0,285,0.7,141
2024,11,26,08,00,12.7778,0,0,233,0.9,160
2024,11,26,08,16,13.3333,0,0,235,1.1,216
2024,11,26,08,30,13.8889,0,4,212,1.7,267
2024,11,26,08,45,13.8889,0,0,257,2.5,513
2024,11,26,09,00,14.4444,0,0,175,2.6,520
2024,11,26,10,15,16.6667,0,5,234,7,789
2024,11,26,12,15,18.8889,0,0,222,7.2,705
2024,11,26,12,31,19.4444,0,1,222,7.6,733
2024,11,26,12,45,20.5556,0,8,218,7.6,715
2024,11,26,13,01,20.5556,0,13,246,7.7,754
2024,11,26,13,15,20.0000,0,10,207,8.4,796
2024,11,26,14,00,20.0000,0,12,120,2.2,213
2024,11,26,14,45,20.0000,0,4,247,2.1,204
2024,11,26,14,45,20.0000,0,4,247,2.1,204
2024,11,26,15,15,19.4444,0,4,208,1.6,172
2024,11,26,15,30,19.4444,0,0,203,1.6,188
2024,11,26,15,45,19.4444,0,0,293,1.4,190
2024,11,26,16,00,19.4444,0,0,309,1.3,204
2024,11,26,16,15,19.4444,0,0,291,1.2,216
2024,11,26,16,45,20.0000,0,0,290,0.8,171
2024,11,26,16,45,20.0000,0,0,290,0.8,171
2024,11,26,17,00,19.4444,0,0,285,0.6,148
2024,11,26,17,15,20.0000,0,0,252,0.5,137
2024,11,26,17,30,20.0000,0,0,251,0,123
2024,11,26,17,46,20.0000,0,0,251,0,104
2024,11,26,18,00,19.4444,0,0,214,0,83
2024,11,26,18,30,18.8889,0,0,196,0,33
2024,11,26,18,30,18.8889,0,0,196,0,33
2024,11,26,18,45,18.3333,0,0,145,0,11
2024,11,26,19,00,18.3333,0,0,205,0,0
2024,11,26,19,16,17.7778,0,0,203,0,0
2024,11,26,19,30,17.7778,0,0,203,0,0
2024,11,26,19,45,17.2222,0,0,227,0,0
2024,11,26,20,00,16.6667,0,0,226,0,0
2024,11,26,20,15,16.1111,0,0,225,0,0
2024,11,26,20,31,15.5556,0,0,225,0,0
2024,11,26,20,45,15.5556,0,0,193,0,0
2024,11,26,21,00,15.5556,0,0,193,0,0
2024,11,26,21,15,15.5556,0,0,191,0,0
2024,11,26,21,31,15.5556,0,0,74,0,0
2024,11,26,21,46,15.5556,0,0,70,0,0
2024,11,26,22,00,15.0000,0,0,70,0,0
2024,11,26,22,15,15.0000,0,0,70,0,0
2024,11,26,22,30,15.0000,0,0,260,0,0
2024,11,26,22,45,15.0000,0,0,257,0,0
2024,11,26,23,00,15.0000,0,0,258,0,0
2024,11,26,23,15,14.4444,0,0,241,0,0
2024,11,26,23,30,13.8889,0,0,231,0,0
2024,11,27,00,00,12.7778,0,0,326,0,0
2024,11,27,00,00,12.7778,0,0,326,0,0
2024,11,27,00,15,12.7778,0,0,326,0,0
2024,11,27,00,30,12.7778,0,0,324,0,0
2024,11,27,00,45,13.3333,0,0,214,0,0
2024,11,27,01,00,13.3333,0,0,160,0,0
2024,11,27,01,15,13.3333,0,0,137,0,0
2024,11,27,01,30,12.7778,0,0,144,0,0
2024,11,27,01,46,12.2222,0,0,132,0,0
2024,11,27,02,00,12.2222,0,0,225,0,0
2024,11,27,02,15,11.6667,0,0,299,0,0
2024,11,27,02,30,11.6667,0,0,328,0,0
2024,11,27,02,45,11.6667,0,0,329,0,0
2024,11,27,03,00,11.6667,0,0,329,0,0
2024,11,27,03,15,11.1111,0,0,329,0,0
2024,11,27,03,30,11.1111,0,0,329,0,0
2024,11,27,03,45,11.1111,0,0,327,0,0
2024,11,27,04,00,11.1111,0,0,145,0,0
2024,11,27,04,16,11.6667,0,0,145,0,0
2024,11,27,04,30,12.2222,0,0,126,0,0
2024,11,27,04,45,12.2222,0,0,112,0,0
2024,11,27,05,15,11.6667,0,0,276,0,0
2024,11,27,05,15,11.6667,0,0,276,0,0
2024,11,27,05,30,11.1111,0,0,276,0,0
2024,11,27,05,45,11.1111,0,0,276,0,0
2024,11,27,06,00,11.1111,0,0,237,0,9
2024,11,27,06,15,11.1111,0,0,180,0,18
2024,11,27,06,30,11.1111,0,0,175,0,32
2024,11,27,06,45,11.6667,0,0,175,0,39
2024,11,27,07,15,12.2222,0,0,180,0,49
2024,11,27,07,15,12.2222,0,0,180,0,49
2024,11,27,07,30,12.2222,0,0,180,0,69
2024,11,27,08,00,12.7778,0,0,180,0.5,116
2024,11,27,08,00,12.7778,0,0,180,0.5,116
2024,11,27,08,15,12.7778,0,0,185,0.7,144
2024,11,27,08,30,12.2222,0,0,270,1,199
2024,11,27,08,45,12.7778,0,0,271,1.4,262
2024,11,27,09,00,13.3333,0,0,271,1.8,306
2024,11,27,09,15,13.8889,0,0,271,2.2,341
2024,11,27,09,30,14.4444,0,0,264,2.6,388
2024,11,27,10,00,15.5556,0,0,314,3.8,494
2024,11,27,10,00,15.5556,0,0,314,3.8,494
2024,11,27,10,15,15.0000,0,0,311,4.2,526
2024,11,27,10,30,15.5556,0,0,287,4.9,578
